student_id,name,institution,attendance_rate,assignment_submission_rate,lms_login_frequency,avg_session_time,grades,engagement_score,attendance_submission_ratio,attendance_lms_interaction,dropout_risk
KOL-2029122,Ishaan Borra,University of Calcutta,45.73,71.96,0.4,17.3,67.08,43.29,0.63,16.76,1
KOL-2029123,Harinakshi Basak,Presidency University,100.0,66.22,0.0,9.6,79.83,56.49,1.49,0.0,1
KOL-2029124,Chaaya Bhat,Jadavpur University,100.0,45.88,5.0,45.7,73.91,59.15,2.13,503.8,0
KOL-2029125,Radhika Chawla,Presidency University,54.22,61.8,1.9,33.7,73.97,44.98,0.86,101.09,1
KOL-2029126,Ishita Chatterjee,St. Xavier's College,94.41,33.1,2.9,66.1,66.56,47.83,2.77,276.06,0
KOL-2029127,Tamanna Balakrishnan,University of Calcutta,44.03,35.77,7.3,20.3,50.1,43.14,1.2,321.14,0
KOL-2029128,Tamanna Mann,Jadavpur University,46.9,72.54,4.2,34.9,49.63,51.98,0.64,194.65,0
KOL-2029129,Isha Loyal,Presidency University,46.28,78.51,1.7,59.2,55.51,48.85,0.58,76.89,1
KOL-2029130,Vedika Gara,St. Xavier's College,64.77,53.5,7.5,25.8,54.48,56.97,1.19,487.82,0
KOL-2029131,Kamala Wagle,St. Xavier's College,81.18,100.0,8.4,12.8,79.8,82.37,0.8,682.47,0
KOL-2029132,Siya Chad,Jadavpur University,100.0,92.67,7.4,27.4,43.25,82.89,1.07,738.63,0
KOL-2029133,Divya Thakur,St. Xavier's College,33.37,100.0,3.0,67.3,35.37,56.46,0.33,100.41,0
KOL-2029134,Lipika Grewal,St. Xavier's College,59.11,29.04,9.7,62.7,64.24,50.12,1.97,573.09,0
KOL-2029135,Advika Tara,St. Xavier's College,79.67,70.45,1.2,24.7,99.21,54.71,1.12,97.76,0
KOL-2029136,Dalbir Padmanabhan,St. Xavier's College,100.0,78.39,2.8,15.0,45.35,67.39,1.26,281.79,0
KOL-2029137,Aarush Srivastava,Presidency University,100.0,100.0,6.6,11.0,77.86,84.17,0.99,661.2,0
KOL-2029138,Chaitanya Andra,Jadavpur University,22.63,73.04,1.1,14.8,54.99,38.26,0.31,23.84,1
KOL-2029139,Faras Om,University of Calcutta,69.25,62.69,0.0,73.0,40.33,45.85,1.09,0.0,1
KOL-2029140,Jyoti Thaman,University of Calcutta,62.77,61.97,9.1,41.7,71.33,63.13,1.0,571.63,0
KOL-2029141,Reva Chadha,St. Xavier's College,75.09,73.67,0.0,28.8,83.25,52.0,1.01,0.0,1
KOL-2029142,Aadi Golla,Presidency University,43.51,76.85,2.0,86.2,32.92,48.08,0.56,87.07,1
KOL-2029143,Devika Sastry,St. Xavier's College,39.04,56.08,3.9,61.7,38.46,42.46,0.68,151.48,0
KOL-2029144,Rachana Sampath,St. Xavier's College,70.41,72.64,7.4,2.9,76.21,65.94,0.96,517.83,0
KOL-2029145,Ekta Brar,Presidency University,94.11,74.37,3.3,20.2,76.47,64.98,1.25,307.42,0
KOL-2029146,Bishakha Prasad,Jadavpur University,58.28,33.28,6.4,2.0,33.89,44.57,1.7,374.71,0
KOL-2029147,Niharika Chacko,University of Calcutta,60.86,27.58,0.0,6.6,72.85,29.29,2.13,0.0,0
KOL-2029148,Yochana Savant,Presidency University,62.51,100.0,3.8,43.6,41.08,66.96,0.62,239.3,0
KOL-2029149,Aarini Kaur,University of Calcutta,58.09,58.61,8.6,30.5,60.96,59.32,0.97,500.15,0
KOL-2029150,Yahvi Samra,Presidency University,63.95,75.37,5.9,18.9,44.68,62.05,0.84,379.58,0
KOL-2029151,Yuvraj Reddy,Presidency University,39.17,20.47,5.0,58.5,77.42,30.74,1.82,197.43,1
KOL-2029152,Alka Arora,St. Xavier's College,64.61,34.14,4.5,24.6,71.84,42.69,1.84,290.94,0
KOL-2029153,Falguni Saxena,Jadavpur University,28.29,37.92,4.0,37.3,31.89,32.27,0.73,113.72,0
KOL-2029154,Yutika Dhawan,University of Calcutta,71.24,25.7,0.0,23.9,50.23,31.65,2.67,0.0,1
KOL-2029155,Vedhika Sandal,Jadavpur University,54.52,65.39,1.5,36.8,52.39,45.68,0.82,80.66,1
KOL-2029156,Ekani Mangal,St. Xavier's College,89.32,88.5,8.5,56.0,64.77,80.43,1.0,760.0,0
KOL-2029157,Bhavna Nayar,Presidency University,61.47,40.42,4.0,52.4,45.49,43.22,1.48,246.85,0
KOL-2029158,Urvi Karan,University of Calcutta,55.1,70.86,2.1,16.5,46.4,49.33,0.77,114.45,0
KOL-2029159,Aradhana Varkey,Jadavpur University,67.87,53.0,4.9,24.6,82.53,52.1,1.26,333.58,0
KOL-2029160,Manan Srivastava,University of Calcutta,65.89,25.67,2.8,2.0,74.93,36.0,2.47,183.56,0
KOL-2029161,Upadhriti Jha,University of Calcutta,87.25,65.81,0.9,15.0,90.6,54.47,1.31,80.31,1
KOL-2029162,Samar Oza,University of Calcutta,72.7,50.56,8.8,17.6,64.58,60.87,1.41,639.01,0
KOL-2029163,Amruta Kunda,Jadavpur University,51.6,88.22,5.8,34.0,40.13,63.24,0.58,300.42,0
KOL-2029164,Rushil Chandran,University of Calcutta,76.37,25.15,4.5,48.5,79.7,42.52,2.92,340.42,1
KOL-2029165,Ekbal Nagi,Jadavpur University,98.96,100.0,5.4,9.0,53.44,81.33,0.98,537.89,0
KOL-2029166,Janaki Dugar,Presidency University,75.95,65.62,5.0,32.7,65.3,59.71,1.14,378.54,0
KOL-2029167,Yoshita Murthy,Jadavpur University,62.56,48.87,10.7,71.6,71.11,61.27,1.25,670.04,0
KOL-2029168,Joshua Sahni,St. Xavier's College,87.57,70.08,0.0,28.4,53.3,54.3,1.23,0.0,0
KOL-2029169,Triya Dass,University of Calcutta,37.3,78.8,5.1,5.8,45.08,53.71,0.47,191.59,0
KOL-2029170,Bhavika Lall,St. Xavier's College,50.69,69.78,3.3,47.7,42.88,50.27,0.72,169.09,0
KOL-2029171,Chasmum Behl,St. Xavier's College,73.71,71.45,4.3,43.6,100.0,59.86,1.02,315.25,0
KOL-2029172,Amruta Sagar,Presidency University,55.94,0.09,6.1,39.7,81.22,29.85,51.36,340.34,1
KOL-2029173,Raghav Ghose,Presidency University,71.29,96.61,8.4,2.0,43.67,78.12,0.73,601.73,0
KOL-2029174,Kashvi Pillay,Jadavpur University,72.17,58.67,5.5,59.9,94.45,56.95,1.21,398.33,0
KOL-2029175,Aadhya Srinivas,Jadavpur University,51.25,60.87,3.7,47.9,67.76,47.73,0.83,191.48,0
KOL-2029176,Harish Saini,University of Calcutta,59.85,75.77,12.2,20.4,62.9,74.49,0.78,732.61,0
KOL-2029177,Vivaan Cherian,St. Xavier's College,71.81,43.15,7.7,38.7,41.29,55.23,1.63,550.31,0
KOL-2029178,Chandani Mani,Presidency University,73.95,91.68,0.0,44.2,75.47,58.86,0.8,0.0,1
KOL-2029179,Rayaan Kara,Presidency University,42.3,63.83,8.3,63.1,51.43,56.01,0.65,351.04,0
KOL-2029180,Yashawini Aurora,University of Calcutta,60.51,51.88,5.6,32.4,44.93,50.83,1.14,336.61,0
KOL-2029181,Tanvi Narayan,Presidency University,73.09,77.19,0.0,2.0,31.25,52.8,0.93,0.0,1
KOL-2029182,Nidhi Devi,St. Xavier's College,82.68,0.0,9.6,39.3,87.21,45.32,82.68,791.66,1
KOL-2029183,Mugdha Hegde,St. Xavier's College,81.08,67.39,6.9,29.2,69.46,65.98,1.19,556.4,0
KOL-2029184,Tanveer Srinivasan,University of Calcutta,55.67,71.78,0.0,52.6,99.09,45.42,0.76,0.0,0
KOL-2029185,Atharv Dash,St. Xavier's College,67.99,89.65,4.1,39.1,52.18,65.07,0.75,279.43,0
KOL-2029186,Tanish Mani,Jadavpur University,68.09,66.17,0.0,33.3,91.37,46.89,1.01,0.0,1
KOL-2029187,Anya Raju,St. Xavier's College,42.78,60.76,1.5,2.0,62.78,40.35,0.69,64.12,1
KOL-2029188,Noah Bhandari,Jadavpur University,56.26,69.3,0.0,2.0,73.42,44.6,0.8,0.0,0
KOL-2029189,Hamsini Kara,Presidency University,48.51,14.6,2.3,45.7,62.25,25.32,3.11,111.51,1
KOL-2029190,Alexander Dasgupta,Jadavpur University,93.91,38.93,0.0,102.7,81.25,43.74,2.35,0.0,1
KOL-2029191,Mohini Seth,University of Calcutta,71.65,72.66,0.0,38.9,61.42,50.56,0.97,0.0,1
KOL-2029192,Tanay Bir,University of Calcutta,58.15,100.0,3.6,86.8,25.19,65.08,0.58,207.13,0
KOL-2029193,Harinakshi Chad,University of Calcutta,35.96,31.14,1.1,42.9,65.34,25.6,1.12,39.6,1
KOL-2029194,Gabriel Munshi,University of Calcutta,20.99,100.0,3.0,7.1,65.5,52.72,0.21,62.96,0
KOL-2029195,Sneha Borra,University of Calcutta,62.9,69.16,0.0,54.0,40.06,46.53,0.9,0.0,1
KOL-2029196,Nidhi Mammen,St. Xavier's College,84.27,98.71,9.6,61.4,53.52,85.23,0.85,804.83,0
KOL-2029197,Yadavi Walla,Presidency University,100.0,100.0,1.6,58.0,53.36,73.53,0.99,164.81,0
KOL-2029198,Varsha Kapoor,Jadavpur University,58.67,100.0,6.8,79.9,50.72,72.07,0.58,396.13,0
KOL-2029199,Osha Bhandari,Jadavpur University,48.68,88.63,7.1,94.9,69.64,65.37,0.54,347.87,0
KOL-2029200,Aayush Shenoy,Presidency University,59.64,80.16,2.7,37.9,63.49,55.68,0.73,159.27,0
KOL-2029201,Zinal Purohit,University of Calcutta,71.38,54.49,2.7,61.9,63.51,48.94,1.29,190.66,0
KOL-2029202,Widisha Tiwari,University of Calcutta,37.94,76.86,5.9,25.0,100.0,54.67,0.49,222.19,0
KOL-2029203,Nandini Muni,Jadavpur University,87.26,84.96,5.9,39.4,71.01,72.79,1.02,514.42,0
KOL-2029204,Kai Rout,University of Calcutta,54.03,73.38,3.4,7.7,74.34,52.76,0.73,181.46,0
KOL-2029205,Panini Gill,St. Xavier's College,37.05,49.9,1.2,60.7,63.06,33.66,0.73,44.6,1
KOL-2029206,Tarak Arora,St. Xavier's College,55.34,89.48,13.9,43.9,77.23,82.26,0.61,771.31,0
KOL-2029207,Baghyawati Patel,St. Xavier's College,38.71,81.4,5.1,28.5,42.32,55.05,0.47,196.38,0
KOL-2029208,Bhavya Kamdar,Presidency University,48.61,100.0,4.4,4.4,49.72,64.01,0.48,213.85,0
KOL-2029209,Ekiya Mohan,Presidency University,100.0,40.23,3.6,21.6,69.99,53.79,2.43,359.32,0
KOL-2029210,Raksha Dara,St. Xavier's College,44.94,59.53,3.0,20.2,49.22,43.62,0.74,132.67,0
KOL-2029211,Ekbal Dewan,Presidency University,62.97,33.24,2.4,36.4,33.27,37.29,1.84,150.02,0
KOL-2029212,Raagini Kohli,St. Xavier's College,89.09,100.0,5.4,2.0,90.71,78.24,0.88,478.61,0
KOL-2029213,Chanakya Dugar,University of Calcutta,52.79,69.38,8.8,61.3,78.13,62.5,0.75,465.83,0
KOL-2029214,Ladli Handa,Presidency University,62.79,74.69,3.5,57.2,76.6,56.31,0.83,222.58,0
KOL-2029215,Dalaja Sani,St. Xavier's College,14.43,68.58,3.6,39.2,44.91,39.52,0.21,52.22,0
KOL-2029216,Orinder Shanker,Presidency University,80.19,55.02,6.0,18.2,88.32,58.95,1.43,482.05,0
KOL-2029217,Thomas Seshadri,Jadavpur University,76.53,59.03,7.0,44.8,64.77,61.53,1.27,534.44,0
KOL-2029218,Varenya Kade,Jadavpur University,100.0,29.93,0.3,15.5,29.95,42.67,3.23,32.37,1
KOL-2029219,Mitali Sheth,St. Xavier's College,83.2,64.4,2.1,63.2,62.81,55.29,1.27,177.27,0
KOL-2029220,Timothy Raja,St. Xavier's College,95.39,61.55,11.2,23.8,99.96,77.26,1.53,1069.43,0
KOL-2029221,Irya Bumb,St. Xavier's College,81.38,47.01,7.9,23.0,65.82,60.19,1.7,644.44,0
KOL-2029222,Megha Wagle,Jadavpur University,90.62,46.64,9.9,10.1,33.09,67.04,1.9,896.4,0
KOL-2029223,Orinder Bhasin,Presidency University,56.98,64.8,2.9,2.2,58.46,49.17,0.87,163.67,0
KOL-2029224,Saumya Vaidya,Jadavpur University,92.07,71.49,7.9,8.5,53.49,73.13,1.27,726.7,0
KOL-2029225,Nachiket Batta,St. Xavier's College,67.13,58.09,0.0,2.0,76.36,43.37,1.14,0.0,1
KOL-2029226,Oscar Solanki,St. Xavier's College,89.84,52.76,1.5,35.2,77.08,51.28,1.67,135.24,0
KOL-2029227,Vidhi Deo,St. Xavier's College,87.64,36.82,3.4,33.2,84.53,48.38,2.32,301.04,0
KOL-2029228,Eiravati Master,St. Xavier's College,100.0,27.26,4.5,39.5,72.4,50.45,3.54,445.47,1
KOL-2029229,Alka Gade,St. Xavier's College,100.0,65.36,0.2,34.6,53.74,56.56,1.51,19.53,1
KOL-2029230,Eshana Dugar,St. Xavier's College,93.1,66.39,3.6,58.8,79.98,62.22,1.38,335.93,0
KOL-2029231,Netra Dar,University of Calcutta,84.15,65.78,0.0,57.0,100.0,51.56,1.26,0.0,1
KOL-2029232,Udant Gaba,University of Calcutta,94.21,100.0,1.1,2.0,73.14,70.61,0.93,103.07,1
KOL-2029233,Ridhi Suresh,University of Calcutta,39.77,62.81,6.5,31.3,44.26,51.08,0.62,260.34,0
KOL-2029234,Liam Ray,Jadavpur University,69.57,10.97,3.5,2.0,73.18,32.76,5.81,243.52,1
KOL-2029235,Rajeshri Sinha,Presidency University,92.28,53.54,2.1,42.4,42.68,53.6,1.69,193.75,0
KOL-2029236,Gopal Chakraborty,St. Xavier's College,53.89,49.41,5.4,6.5,34.71,47.54,1.07,292.04,0
KOL-2029237,Vasana Sandal,University of Calcutta,69.41,69.72,5.1,36.4,72.16,59.74,0.98,357.23,0
KOL-2029238,Aayush Rout,Jadavpur University,25.84,16.06,10.7,35.0,79.0,37.21,1.51,277.72,1
KOL-2029239,Om Zachariah,Presidency University,68.72,52.31,12.6,41.3,49.3,68.61,1.29,868.03,0
KOL-2029240,Neelima Kannan,St. Xavier's College,100.0,60.43,6.6,56.4,50.74,68.32,1.63,660.48,0
KOL-2029241,Yashvi Deshpande,St. Xavier's College,56.71,37.27,8.1,31.0,70.37,49.22,1.48,457.96,0
KOL-2029242,Ishita Gole,Presidency University,84.03,21.42,2.0,26.9,43.37,37.96,3.75,163.99,1
KOL-2029243,Baljiwan Konda,Presidency University,96.11,100.0,2.8,42.3,68.91,74.86,0.95,270.34,0
KOL-2029244,Sneha Kadakia,Presidency University,50.68,100.0,7.2,58.8,84.07,70.72,0.5,367.07,0
KOL-2029245,Anika Pandit,Jadavpur University,47.4,61.11,0.0,45.4,56.62,38.66,0.76,0.0,1
KOL-2029246,Yatan Chacko,University of Calcutta,96.49,52.2,3.1,35.5,23.2,56.51,1.81,300.81,0
KOL-2029247,Quincy Madan,St. Xavier's College,15.31,48.61,7.0,46.2,48.1,39.02,0.31,107.08,0
KOL-2029248,Nidhi Lalla,University of Calcutta,46.35,64.93,14.0,81.1,61.05,69.88,0.7,648.9,0
KOL-2029249,Wriddhish Seth,Presidency University,48.45,42.55,5.3,21.9,78.08,42.84,1.11,255.22,0
KOL-2029250,Gaurangi Patel,St. Xavier's College,77.32,67.85,0.0,53.7,37.13,50.33,1.12,0.0,1
KOL-2029251,Pallavi Hans,St. Xavier's College,91.11,93.83,2.4,24.8,46.01,69.94,0.96,215.68,0
KOL-2029252,Yasti Khare,University of Calcutta,56.03,19.83,6.4,44.9,71.21,38.44,2.69,358.1,0
KOL-2029253,Gaurangi Menon,University of Calcutta,43.71,66.5,4.2,31.3,54.21,48.76,0.65,184.64,0
KOL-2029254,Arunima Bahri,St. Xavier's College,79.37,100.0,8.4,77.6,38.51,81.9,0.79,670.01,0
KOL-2029255,Falan Bakshi,Jadavpur University,60.5,18.43,9.2,27.7,38.9,45.31,3.11,558.79,0
KOL-2029256,Falan Bandi,Presidency University,52.48,45.58,3.2,78.3,46.67,40.88,1.13,169.23,0
KOL-2029257,Tamanna Desai,University of Calcutta,88.67,76.1,6.6,35.3,85.72,71.22,1.15,586.88,0
KOL-2029258,Faras Rajagopal,St. Xavier's College,33.38,73.3,6.7,27.8,62.53,53.78,0.45,225.09,0
KOL-2029259,Logan Randhawa,University of Calcutta,39.69,21.59,0.0,51.7,10.19,20.54,1.76,0.0,1
KOL-2029260,Anya Cherian,St. Xavier's College,53.16,57.1,0.0,45.1,34.54,38.79,0.91,0.0,1
KOL-2029261,Nidhi Vala,Jadavpur University,56.32,62.32,4.0,41.1,60.74,50.43,0.89,226.03,0
KOL-2029262,Lekha Chakrabarti,University of Calcutta,77.55,78.05,1.3,45.7,83.83,57.32,0.98,102.52,0
KOL-2029263,Xiti Ravi,St. Xavier's College,90.51,69.81,0.7,14.8,66.4,56.63,1.28,65.48,1
KOL-2029264,Kashish Hayre,University of Calcutta,100.0,92.49,0.0,15.8,100.0,67.0,1.07,0.0,1
KOL-2029265,Pahal Cherian,St. Xavier's College,71.05,38.11,9.5,47.5,44.51,56.87,1.82,673.36,0
KOL-2029266,Vrinda Johal,Presidency University,76.76,66.24,6.9,48.7,54.71,64.33,1.14,530.58,0
KOL-2029267,Jai Sridhar,St. Xavier's College,66.48,49.58,3.5,35.4,42.04,47.37,1.31,235.63,0
KOL-2029268,Qushi D’Alia,St. Xavier's College,61.85,41.43,2.8,41.1,61.66,41.06,1.46,171.29,0
KOL-2029269,Guneet Banik,St. Xavier's College,89.76,100.0,5.0,8.3,54.62,77.64,0.89,448.75,0
KOL-2029270,Mekhala Radhakrishnan,St. Xavier's College,100.0,100.0,6.3,56.5,65.02,83.45,0.99,627.61,0
KOL-2029271,Alka More,Presidency University,34.86,62.93,0.9,42.0,58.81,37.59,0.55,31.93,1
KOL-2029272,Chatura Pingle,Jadavpur University,90.17,72.97,3.1,76.9,59.4,62.81,1.22,276.42,0
KOL-2029273,Darika Majumdar,Presidency University,70.93,53.68,4.1,2.0,29.05,51.6,1.3,292.78,0
KOL-2029274,Jackson Sur,Jadavpur University,100.0,74.75,1.5,2.0,75.69,63.07,1.32,147.87,0
KOL-2029275,Devansh Kakar,Jadavpur University,84.15,75.92,5.7,35.8,67.67,67.77,1.09,477.48,0
KOL-2029276,Anvi Dhar,Presidency University,56.02,38.02,0.0,30.5,90.39,32.02,1.44,0.0,1
KOL-2029277,Samar Andra,University of Calcutta,75.01,44.45,7.5,32.0,91.5,56.33,1.65,561.87,0
KOL-2029278,Darsh Tata,Jadavpur University,53.5,41.28,0.0,11.6,62.06,32.56,1.27,0.0,1
KOL-2029279,Nimrat Bajwa,Presidency University,0.0,95.08,0.0,49.7,60.62,38.03,0.0,0.0,1
KOL-2029280,Ishani Dani,St. Xavier's College,91.93,50.87,1.5,72.6,30.48,51.23,1.77,141.83,0
KOL-2029281,Eesha Bath,Presidency University,67.12,55.39,5.2,39.7,69.15,53.51,1.19,351.5,0
KOL-2029282,Ishaan Sawhney,Jadavpur University,79.19,67.61,1.7,35.1,45.71,54.43,1.15,133.99,0
KOL-2029283,Vamakshi Bhalla,University of Calcutta,62.6,61.66,4.1,57.9,50.03,52.28,1.0,258.14,0
KOL-2029284,Hemani Sur,University of Calcutta,72.6,47.96,4.3,60.1,63.73,50.09,1.48,309.12,0
KOL-2029285,Warinder Ray,University of Calcutta,54.48,100.0,1.7,2.0,77.2,60.05,0.54,94.3,1
KOL-2029286,Anika Gara,St. Xavier's College,63.33,49.72,10.6,43.9,71.0,61.5,1.25,668.23,0
KOL-2029287,Chameli Bala,Presidency University,75.94,100.0,3.1,2.0,77.36,69.47,0.75,237.09,0
KOL-2029288,Hiral Agrawal,Presidency University,72.38,78.18,2.7,35.5,57.37,58.78,0.91,195.59,0
KOL-2029289,Fiyaz Balan,University of Calcutta,96.16,25.46,12.3,56.9,24.44,65.31,3.63,1179.24,1
KOL-2029290,Tarak Gera,St. Xavier's College,66.29,75.97,0.5,35.8,57.58,51.43,0.86,35.61,1
KOL-2029291,Sarthak Sastry,University of Calcutta,50.71,90.73,0.0,46.9,75.95,51.5,0.55,0.0,1
KOL-2029292,Baljiwan Balakrishnan,Jadavpur University,71.15,97.58,1.5,20.0,50.09,63.66,0.72,109.08,0
KOL-2029293,Triveni Bhakta,Presidency University,98.43,25.92,7.5,55.5,91.07,56.01,3.66,740.38,1
KOL-2029294,Samaksh Deep,St. Xavier's College,69.03,97.07,6.4,91.1,79.17,73.35,0.7,444.95,0
KOL-2029295,Aahana Talwar,University of Calcutta,44.17,48.73,0.0,29.6,78.52,32.74,0.89,0.0,1
KOL-2029296,Omisha Bhasin,St. Xavier's College,92.48,74.45,2.6,37.2,69.44,63.07,1.23,239.44,0
KOL-2029297,Vedhika Kapadia,Jadavpur University,73.32,43.47,2.5,91.5,84.57,44.71,1.65,182.16,0
KOL-2029298,Hitesh Shah,Jadavpur University,17.93,67.13,7.1,22.0,80.43,47.5,0.26,127.77,0
KOL-2029299,Vedhika Rana,Presidency University,66.41,86.17,2.1,27.8,73.4,58.97,0.76,142.02,0
KOL-2029300,Rachita Sehgal,St. Xavier's College,100.0,84.43,6.2,33.8,77.5,77.06,1.17,620.08,0
KOL-2029301,Vihaan Contractor,University of Calcutta,76.21,39.34,7.6,42.3,99.65,54.97,1.89,582.11,0
KOL-2029302,Reyansh Tata,University of Calcutta,86.79,66.92,0.7,57.6,64.21,54.28,1.28,59.78,1
KOL-2029303,Rayaan Bala,University of Calcutta,100.0,41.92,0.8,29.1,76.42,48.41,2.33,76.49,1
KOL-2029304,Xavier Bawa,Presidency University,50.29,86.18,0.0,14.1,57.69,49.56,0.58,0.0,1
KOL-2029305,Ekapad Loyal,Jadavpur University,89.58,73.02,10.2,28.8,57.56,77.89,1.21,911.84,0
KOL-2029306,Amaira Garg,University of Calcutta,68.0,100.0,5.9,2.0,83.55,73.03,0.67,400.72,0
KOL-2029307,Netra Bhatt,Presidency University,90.93,11.49,1.7,20.3,43.18,35.47,7.28,152.72,1
KOL-2029308,Veer Sama,Presidency University,69.74,63.98,5.9,49.2,0.0,59.22,1.07,413.71,0
KOL-2029309,Eshana Kalita,Presidency University,38.92,76.21,3.0,35.4,18.43,48.56,0.5,116.32,0
KOL-2029310,Oscar Jayaraman,Presidency University,94.53,100.0,6.5,2.0,85.19,82.32,0.94,615.98,0
KOL-2029311,Leela Balan,Presidency University,67.42,8.3,7.3,20.2,66.92,39.27,7.25,494.71,1
KOL-2029312,Ishwar Cherian,Presidency University,100.0,61.49,3.9,74.5,46.84,63.05,1.6,394.71,0
KOL-2029313,Madhav Raj,Jadavpur University,65.63,36.93,4.0,52.3,87.07,43.04,1.73,262.79,0
KOL-2029314,Robert Tak,Jadavpur University,63.52,37.36,2.9,5.5,55.65,40.18,1.66,183.2,0
KOL-2029315,Nirja Doshi,University of Calcutta,86.0,3.23,1.4,16.9,83.74,30.16,20.31,123.19,1
KOL-2029316,Jyoti Halder,St. Xavier's College,74.99,61.41,7.7,49.9,62.42,63.46,1.2,573.7,0
KOL-2029317,Yashodhara Bhakta,Jadavpur University,29.25,71.92,5.9,2.0,35.33,50.09,0.4,171.3,0
KOL-2029318,Gayathri Tandon,St. Xavier's College,77.46,37.26,2.0,2.0,87.55,42.41,2.02,154.21,0
KOL-2029319,Girindra Kanda,University of Calcutta,81.93,64.02,8.5,15.2,61.23,68.43,1.26,697.51,0
KOL-2029320,Charvi Goswami,Jadavpur University,27.35,81.7,0.0,29.3,80.23,40.88,0.33,0.0,1
KOL-2029321,Gopal Basak,Jadavpur University,55.38,20.52,5.8,68.6,46.76,37.22,2.57,320.27,0
KOL-2029322,Parth Deo,University of Calcutta,58.45,81.01,8.3,4.0,30.03,67.72,0.71,485.14,0
KOL-2029323,Nakul Desai,University of Calcutta,66.1,72.08,1.6,47.2,79.2,52.04,0.9,104.32,0
KOL-2029324,Damyanti Puri,St. Xavier's College,100.0,55.85,3.1,40.8,69.3,58.94,1.76,307.99,0
KOL-2029325,Saanvi Devan,St. Xavier's College,41.74,73.75,2.7,20.5,60.65,47.79,0.56,112.3,0
KOL-2029326,Guneet Varma,University of Calcutta,45.02,0.0,10.1,48.9,57.66,35.18,45.02,455.41,1
KOL-2029327,Tripti Chandran,Jadavpur University,6.73,44.6,6.5,58.6,72.85,33.8,0.15,43.76,0
KOL-2029328,Oviya Ben,Presidency University,98.69,55.8,7.8,25.4,42.38,68.64,1.74,769.56,0
KOL-2029329,Frederick Bassi,St. Xavier's College,46.58,83.45,1.4,9.2,74.27,50.36,0.55,65.23,1
KOL-2029330,Yahvi Trivedi,University of Calcutta,91.18,79.35,1.4,36.9,62.5,62.02,1.13,124.38,0
KOL-2029331,Chatura Ranganathan,Jadavpur University,45.7,45.94,11.1,24.7,84.66,55.93,0.97,508.53,0
KOL-2029332,Inaya Mahajan,Jadavpur University,89.55,90.27,7.3,44.7,87.55,78.69,0.98,656.8,0
KOL-2029333,Bahadurjit Kaur,St. Xavier's College,100.0,19.64,5.2,42.1,41.27,49.04,4.84,521.9,1
KOL-2029334,Vivaan Sharma,St. Xavier's College,37.22,46.68,0.0,74.0,55.37,29.84,0.78,0.0,1
KOL-2029335,Yuvraj Tank,Presidency University,87.66,77.55,1.9,8.8,70.46,61.49,1.12,170.79,0
KOL-2029336,Andrew Venkataraman,St. Xavier's College,40.54,22.53,0.6,80.5,100.0,22.55,1.72,26.13,1
KOL-2029337,Nachiket Kala,Presidency University,73.28,55.58,0.7,69.4,97.47,45.78,1.3,53.44,1
KOL-2029338,Brinda Srinivas,University of Calcutta,68.18,52.4,2.5,64.6,33.76,46.83,1.28,172.43,0
KOL-2029339,Urvi Borra,St. Xavier's College,86.02,61.02,7.1,38.7,84.34,65.48,1.39,612.96,0
KOL-2029340,Maanas Majumdar,Presidency University,62.33,62.99,0.0,7.9,43.73,43.89,0.97,0.0,1
KOL-2029341,Mitali Dora,St. Xavier's College,54.45,42.09,6.9,2.0,18.58,47.87,1.26,373.59,0
KOL-2029342,Abhimanyu Dalal,University of Calcutta,38.15,25.53,6.0,56.9,75.78,34.53,1.44,229.17,1
KOL-2029343,Eesha Uppal,University of Calcutta,97.3,5.4,5.6,21.8,45.05,43.3,15.21,542.62,1
KOL-2029344,Charan Vaidya,Presidency University,31.93,15.97,6.2,47.2,62.73,29.29,1.88,198.55,0
KOL-2029345,Riya Gokhale,Jadavpur University,86.36,84.05,4.3,5.6,51.5,68.74,1.02,371.24,0
KOL-2029346,Nikita Guha,University of Calcutta,99.2,55.86,3.1,31.0,65.5,58.8,1.74,310.11,0
KOL-2029347,Charles Keer,University of Calcutta,6.33,98.4,10.3,19.7,38.67,63.29,0.06,65.06,0
KOL-2029348,Maya Warrior,University of Calcutta,65.87,92.87,4.2,15.2,33.63,65.89,0.7,276.1,0
KOL-2029349,Bina Dewan,University of Calcutta,83.19,94.7,0.6,81.0,25.13,64.15,0.87,50.86,1
KOL-2029350,Hemal Kalita,Jadavpur University,27.99,42.87,9.5,55.8,49.08,45.82,0.64,264.88,0
KOL-2029351,Bachittar Natarajan,University of Calcutta,72.21,79.4,8.4,23.6,27.76,71.38,0.9,605.19,0
KOL-2029352,Vidhi Zachariah,Jadavpur University,59.94,28.58,5.0,29.7,66.13,40.22,2.03,302.19,0
KOL-2029353,Radha Peri,St. Xavier's College,80.71,28.12,1.1,28.9,94.84,37.82,2.77,89.02,1
KOL-2029354,Jhalak Shan,Jadavpur University,93.7,100.0,14.0,36.0,88.41,98.11,0.93,1311.78,0
KOL-2029355,Ati Setty,Presidency University,91.91,100.0,2.5,22.5,66.4,73.0,0.91,232.76,0
KOL-2029356,Gaurika Munshi,St. Xavier's College,77.01,100.0,2.3,27.4,63.49,68.09,0.76,179.16,0
KOL-2029357,Jhalak Venkatesh,Jadavpur University,27.89,48.76,6.4,70.9,36.91,41.6,0.56,178.67,0
